Aster Violetta 	320° 	50% 	35% 		143 	98 	154 	H320L50C35
Empire Violet 	320° 	50% 	40% 		146 	100 	162 	H320L50C40
Aragonite Grey 	320° 	60% 	5% 		148 	142 	150 	H320L60C05
Chalk Violet 	320° 	60% 	10% 		152 	140 	155 	H320L60C10
Amethyst Grey Violet 	320° 	60% 	15% 		156 	137 	161 	H320L60C15
Wonder Violet 	320° 	60% 	20% 		160 	133 	166 	H320L60C20
Nightshade Violet 	320° 	60% 	25% 		163 	131 	172 	H320L60C25
Lobby Lilac 	320° 	60% 	30% 		167 	128 	178 	H320L60C30
Blackberry Sorbet 	320° 	60% 	35% 		169 	126 	182 	H320L60C35
Elderberry Grey 	320° 	70% 	5% 		174 	168 	176 	H320L70C05
Bellflower Violet 	320° 	70% 	10% 		178 	165 	183 	H320L70C10
Quartz Violet 	320° 	70% 	15% 		181 	162 	188 	H320L70C15
Beach Lilac 	320° 	70% 	20% 		189 	162 	196 	H320L70C20
Lilac Pink 	320° 	70% 	25% 		192 	157 	200 	H320L70C25
Light Violet 	320° 	80% 	5% 		203 	196 	203 	H320L80C05
Amethyst Light Violet 	320° 	80% 	10% 		207 	194 	209 	H320L80C10
Cosmetic Mauve 	320° 	80% 	15% 		211 	190 	213 	H320L80C15
Blackberry Cream 	320° 	85% 	5% 		217 	211 	218 	H320L85C05
Ametrine Quartz 	320° 	85% 	10% 		222 	209 	224 	H320L85C10
Apatite Pink 	320° 	90% 	5% 		232 	225 	230 	H320L90C05
Profound Mauve 	330° 	20% 	20% 		64 	36 	61 	H330L20C20
Opulent Mauve 	330° 	20% 	25% 		70 	35 	67 	H330L20C25
Currant Violet 	330° 	30% 	15% 		85 	62 	81 	H330L30C15
Mexican Purple 	330° 	30% 	20% 		90 	60 	85 	H330L30C20
Parma Plum Red 	330° 	30% 	25% 		94 	57 	88 	H330L30C25
Intense Purple 	330° 	30% 	30% 		99 	54 	93 	H330L30C30
Opulent Purple 	330° 	30% 	35% 		103 	51 	98 	H330L30C35
Intense Mauve 	330° 	30% 	40% 		104 	45 	99 	H330L30C40
Patina Violet 	330° 	40% 	10% 		105 	90 	103 	H330L40C10
Dark Purple Grey 	330° 	40% 	15% 		110 	87 	107 	H330L40C15
Amaranth Red 	330° 	40% 	20% 		114 	86 	112 	H330L40C20
Deep Magenta 	330° 	40% 	25% 		119 	83 	115 	H330L40C25
Phloxflower Violet 	330° 	40% 	30% 		127 	79 	120 	H330L40C30
Thistle Mauve 	330° 	40% 	35% 		131 	77 	124 	H330L40C35
Visiona Red 	330° 	40% 	40% 		131 	71 	125 	H330L40C40
Purpurite Red 	330° 	40% 	45% 		134 	68 	128 	H330L40C45
Burlap Grey 	330° 	50% 	10% 		129 	113 	126 	H330L50C10
Sapphire Pink 	330° 	50% 	15% 		136 	112 	132 	H330L50C15
Dianthus Mauve 	330° 	50% 	20% 		141 	109 	137 	H330L50C20
Crystal Pink 	330° 	50% 	25% 		145 	107 	140 	H330L50C25
Tulipan Violet 	330° 	50% 	30% 		150 	105 	147 	H330L50C30
Violet Red 	330° 	50% 	35% 		154 	101 	150 	H330L50C35
Orchid Purple 	330° 	50% 	40% 		159 	97 	152 	H330L50C40
Greige Violet 	330° 	60% 	10% 		156 	140 	154 	H330L60C10
Vesuvian Violet 	330° 	60% 	15% 		162 	138 	159 	H330L60C15
Gentian Violet 	330° 	60% 	20% 		168 	135 	164 	H330L60C20
Wilhelminian Pink 	330° 	60% 	25% 		170 	131 	164 	H330L60C25
Stage Mauve 	330° 	60% 	30% 		176 	129 	170 	H330L60C30
Cheddar Pink Mauve 	330° 	60% 	35% 		182 	125 	175 	H330L60C35
Colombo Red Mauve 	330° 	60% 	40% 		186 	122 	179 	H330L60C40
Mist Pink 	330° 	70% 	10% 		184 	166 	181 	H330L70C10
Leek Blossom Pink 	330° 	70% 	15% 		188 	163 	184 	H330L70C15
Strawberry Pink 	330° 	70% 	20% 		193 	161 	189 	H330L70C20
Purple Pink 	330° 	70% 	25% 		202 	158 	194 	H330L70C25
Clover Pink 	330° 	70% 	30% 		205 	155 	196 	H330L70C30
Purple White 	330° 	80% 	10% 		211 	194 	207 	H330L80C10
Lovely Pink 	330° 	80% 	15% 		216 	191 	212 	H330L80C15
Designer Pink 	330° 	80% 	20% 		225 	188 	216 	H330L80C20
Light Magnolia Rose 	330° 	85% 	5% 		219 	213 	218 	H330L85C05
Raspberry Pink 	330° 	85% 	10% 		228 	211 	224 	H330L85C10
Heavenly Pink 	330° 	85% 	15% 		234 	209 	228 	H330L85C15
Delicacy White 	330° 	90% 	5% 		235 	226 	229 	H330L90C05
Liquorice Black 	340° 	20% 	5% 		53 	45 	50 	H340L20C05
Mangosteen Violet 	340° 	20% 	10% 		58 	39 	50 	H340L20C10
Sitter Red 	340° 	20% 	15% 		60 	34 	51 	H340L20C15
Juice Violet 	340° 	20% 	20% 		68 	34 	56 	H340L20C20
Prestige Mauve 	340° 	20% 	25% 		76 	33 	61 	H340L20C25
Apple Herb Black 	340° 	30% 	5% 		75 	66 	71 	H340L30C05
Passionfruit Mauve 	340° 	30% 	10% 		81 	62 	73 	H340L30C10
Dark Fig Violet 	340° 	30% 	15% 		87 	59 	76 	H340L30C15
Ruby Violet 	340° 	30% 	20% 		92 	56 	78 	H340L30C20
Blackberry Deep Red 	340° 	30% 	25% 		99 	54 	84 	H340L30C25
Deep Red 	340° 	30% 	30% 		101 	48 	84 	H340L30C30
Velvet Mauve 	340° 	30% 	35% 		105 	43 	87 	H340L30C35
Forest Fruit Red 	340° 	30% 	38% 		110 	39 	89 	H340L30C38
Mauve Brown 	340° 	40% 	5% 		98 	89 	95 	H340L40C05
Spinel Grey 	340° 	40% 	10% 		106 	86 	98 	H340L40C10
Earth Brown Violet 	340° 	40% 	15% 		112 	83 	100 	H340L40C15
Dahlia Matte Red 	340° 	40% 	20% 		118 	80 	103 	H340L40C20
Brocade Violet 	340° 	40% 	25% 		123 	77 	107 	H340L40C25
Madder Magenta 	340° 	40% 	30% 		128 	73 	110 	H340L40C30
Club Mauve 	340° 	40% 	35% 		131 	67 	112 	H340L40C35
Cherry Red 	340° 	40% 	40% 		136 	62 	114 	H340L40C40
Magenta Red 	340° 	40% 	45% 		145 	57 	119 	H340L40C45
Jubilee Grey 	340° 	50% 	5% 		124 	115 	121 	H340L50C05
Port Wine Red 	340° 	50% 	10% 		133 	112 	124 	H340L50C10
Raw Garnet Viola 	340° 	50% 	15% 		139 	108 	126 	H340L50C15
Milkwort Red 	340° 	50% 	20% 		145 	105 	129 	H340L50C20
Rust Magenta 	340° 	50% 	25% 		150 	102 	132 	H340L50C25
Raspberry Jelly Red 	340° 	50% 	30% 		155 	98 	135 	H340L50C30
Thimble Red 	340° 	50% 	35% 		160 	93 	139 	H340L50C35
Cyclamen Red 	340° 	50% 	40% 		167 	89 	141 	H340L50C40
Brilliant Carmine 	340° 	50% 	45% 		173 	84 	143 	H340L50C45
Heather Red Grey 	340° 	60% 	5% 		152 	142 	148 	H340L60C05
Piano Mauve 	340° 	60% 	10% 		158 	137 	150 	H340L60C10
Evening Pink 	340° 	60% 	15% 		167 	135 	154 	H340L60C15
Capri Fashion Pink 	340° 	60% 	20% 		172 	131 	156 	H340L60C20
Antique Hot Pink 	340° 	60% 	25% 		176 	127 	158 	H340L60C25
Cheek Red 	340° 	60% 	30% 		182 	124 	162 	H340L60C30
Hollyhock Blossom Pink 	340° 	60% 	35% 		189 	121 	165 	H340L60C35
Bishop Red 	340° 	60% 	40% 		196 	115 	169 	H340L60C40
Mauve Grey 	340° 	70% 	5% 		177 	167 	173 	H340L70C05
Buckwheat Mauve 	340° 	70% 	10% 		185 	164 	176 	H340L70C10
Hollyhock Pink 	340° 	70% 	15% 		194 	161 	181 	H340L70C15
Idyllic Pink 	340° 	70% 	20% 		200 	158 	183 	H340L70C20
Morning Glory Pink 	340° 	70% 	25% 		202 	153 	183 	H340L70C25
Soft Fuchsia 	340° 	70% 	30% 		212 	150 	189 	H340L70C30
Firm Pink 	340° 	70% 	35% 		218 	147 	193 	H340L70C35
Piano Grey Rose 	340° 	80% 	5% 		207 	196 	199 	H340L80C05
Mint Blossom Rose 	340° 	80% 	10% 		215 	194 	206 	H340L80C10
Scandalous Rose 	340° 	80% 	15% 		223 	189 	208 	H340L80C15
Bonbon Rose 	340° 	80% 	20% 		230 	186 	210 	H340L80C20
Strawberry Cream 	340° 	85% 	5% 		223 	212 	217 	H340L85C05
Light Flamingo Pink 	340° 	85% 	10% 		231 	209 	221 	H340L85C10
Lacquer Mauve 	340° 	85% 	15% 		240 	207 	225 	H340L85C15
Rose White 	340° 	90% 	5% 		235 	224 	228 	H340L90C05
Dress Pink 	340° 	93% 	5% 		244 	235 	239 	H340L93C05
Mulled Wine Red 	350° 	20% 	10% 		59 	41 	50 	H350L20C10
Soft Red 	350° 	20% 	15% 		65 	37 	51 	H350L20C15
Star Ruby 	350° 	20% 	20% 		72 	32 	52 	H350L20C20
Chilli Black Red 	350° 	20% 	25% 		75 	28 	53 	H350L20C25
Tulip Poplar Purple 	350° 	20% 	30% 		83 	25 	56 	H350L20C30
Sparrow Grey Red 	350° 	30% 	10% 		82 	62 	71 	H350L30C10
Siliceous Red 	350° 	30% 	15% 		90 	61 	74 	H350L30C15
Liqueur Red 	350° 	30% 	20% 		97 	57 	75 	H350L30C20
Wine Gummy Red 	350° 	30% 	25% 		103 	51 	76 	H350L30C25
Burlat Red 	350° 	30% 	30% 		110 	49 	79 	H350L30C30
Bordeaux Red 	350° 	30% 	35% 		111 	44 	79 	H350L30C35
Dried Flower Purple 	350° 	30% 	40% 		117 	38 	83 	H350L30C40
Aubergine Grey 	350° 	40% 	10% 		110 	88 	97 	H350L40C10
Opium Mauve 	350° 	40% 	15% 		115 	83 	98 	H350L40C15
Grey Carmine 	350° 	40% 	20% 		122 	80 	99 	H350L40C20
Nectar Red 	350° 	40% 	25% 		127 	76 	100 	H350L40C25
Dark Rose 	350° 	40% 	30% 		135 	71 	102 	H350L40C30
Bonbon Red 	350° 	40% 	35% 		140 	66 	104 	H350L40C35
Cyclamen Red 	350° 	40% 	40% 		145 	63 	106 	H350L40C40
Powder Red 	350° 	40% 	45% 		149 	57 	106 	H350L40C45
Madder Red 	350° 	40% 	50% 		156 	50 	107 	H350L40C50
Innocent Pink 	350° 	50% 	10% 		133 	111 	121 	H350L50C10
Blunt Violet 	350° 	50% 	15% 		141 	108 	122 	H350L50C15
Corundum Red 	350° 	50% 	20% 		149 	104 	125 	H350L50C20
Batik Pink 	350° 	50% 	25% 		156 	101 	126 	H350L50C25
Beryl Red 	350° 	50% 	30% 		161 	99 	129 	H350L50C30
Crimson 	350° 	50% 	35% 		170 	92 	129 	H350L50C35
Madder Rose 	350° 	50% 	40% 		177 	88 	130 	H350L50C40
Signal Pink 	350° 	50% 	45% 		177 	83 	132 	H350L50C45
Nail Polish Pink 	350° 	50% 	50% 		189 	78 	132 	H350L50C50
Art Nouveau Violet 	350° 	60% 	10% 		160 	137 	148 	H350L60C10
Mohair Pink 	350° 	60% 	15% 		167 	133 	148 	H350L60C15
Heather Violet 	350° 	60% 	20% 		177 	131 	152 	H350L60C20
Heather Rose 	350° 	60% 	25% 		184 	127 	151 	H350L60C25
Venetian Pink 	350° 	60% 	30% 		192 	123 	154 	H350L60C30
Dolomite Red 	350° 	60% 	35% 		197 	118 	155 	H350L60C35
Camellia Pink 	350° 	60% 	40% 		205 	115 	157 	H350L60C40
Persian Pink 	350° 	60% 	45% 		208 	111 	160 	H350L60C45
Cold Pink 	350° 	70% 	10% 		188 	165 	173 	H350L70C10
Shady Pink 	350° 	70% 	15% 		196 	161 	175 	H350L70C15
Lady's Cushions Pink 	350° 	70% 	20% 		201 	155 	176 	H350L70C20
Coral Pink 	350° 	70% 	25% 		212 	154 	179 	H350L70C25
Techno Pink 	350° 	70% 	30% 		221 	149 	180 	H350L70C30
Chewing Gum Pink 	350° 	70% 	35% 		226 	146 	182 	H350L70C35
Magnolia White 	350° 	80% 	10% 		216 	191 	200 	H350L80C10
Spring Pink 	350° 	80% 	15% 		223 	188 	201 	H350L80C15
Light Pink 	350° 	80% 	20% 		232 	185 	205 	H350L80C20
Fairy White 	350° 	85% 	5% 		222 	212 	216 	H350L85C05
Orchid Rose 	350° 	85% 	10% 		233 	209 	218 	H350L85C10
Pale Pink 	350° 	85% 	15% 		239 	205 	219 	H350L85C15
Light Rose 	350° 	90% 	5% 		237 	224 	225 	H350L90C05
Ranuncula White 	350° 	90% 	10% 		245 	221 	230 	H350L90C10
Clichy White 	350° 	93% 	5% 		246 	235 	238 	H350L93C05
Piermont Stone Red 	360° 	20% 	15% 		67 	35 	44 	H360L20C15
Russian Red 	360° 	30% 	5% 		77 	66 	68 	H360L30C05
Peppercorn Red 	360° 	30% 	10% 		83 	61 	68 	H360L30C10
Zinfandel Red 	360° 	30% 	15% 		90 	56 	68 	H360L30C15
Art Deco Red 	360° 	30% 	20% 		98 	55 	69 	H360L30C20
Clinker Red 	360° 	30% 	25% 		102 	49 	69 	H360L30C25
Cherry Juice Red 	360° 	30% 	30% 		108 	44 	69 	H360L30C30
Palace Red 	360° 	30% 	35% 		117 	39 	69 	H360L30C35
Ember Red 	360° 	30% 	40% 		121 	36 	69 	H360L30C40
Roasted Black 	360° 	40% 	5% 		101 	90 	92 	H360L40C05
Mocha Brown 	360° 	40% 	10% 		107 	86 	94 	H360L40C10
Ruby Grey 	360° 	40% 	15% 		115 	82 	92 	H360L40C15
Baroque Red 	360° 	40% 	20% 		123 	79 	93 	H360L40C20
Frenzied Red 	360° 	40% 	25% 		129 	74 	92 	H360L40C25
Redcurrant 	360° 	40% 	30% 		136 	69 	94 	H360L40C30
Orient Pink 	360° 	40% 	35% 		143 	65 	95 	H360L40C35
Aurora Magenta 	360° 	40% 	40% 		150 	59 	96 	H360L40C40
Cardinal Red 	360° 	40% 	45% 		155 	54 	94 	H360L40C45
Parlour Red 	360° 	40% 	50% 		161 	45 	93 	H360L40C50
Pumice Grey 	360° 	50% 	5% 		128 	115 	117 	H360L50C05
Pomace Red 	360° 	50% 	10% 		133 	111 	118 	H360L50C10
Evening Crimson 	360° 	50% 	15% 		142 	107 	118 	H360L50C15
Copper Pink 	360° 	50% 	20% 		148 	104 	119 	H360L50C20
Jugendstil Pink 	360° 	50% 	25% 		157 	99 	117 	H360L50C25
Cosmetic Red 	360° 	50% 	30% 		165 	96 	120 	H360L50C30
Indian Pink 	360° 	50% 	35% 		173 	91 	120 	H360L50C35
Kir Royale Rose 	360° 	50% 	40% 		180 	88 	119 	H360L50C40
Cockscomb Red 	360° 	50% 	45% 		188 	83 	120 	H360L50C45
Persian Red 	360° 	50% 	50% 		192 	76 	119 	H360L50C50
Ash Pink 	360° 	60% 	5% 		153 	142 	145 	H360L60C05
Majolica Mauve 	360° 	60% 	10% 		160 	137 	144 	H360L60C10
Fig Fruit Mauve 	360° 	60% 	15% 		169 	134 	145 	H360L60C15
Noble Lilac 	360° 	60% 	20% 		178 	131 	146 	H360L60C20
Light Red 	360° 	60% 	25% 		184 	126 	145 	H360L60C25
Tea Blossom Pink 	360° 	70% 	5% 		181 	169 	172 	H360L70C05
Quartz Pink 	360° 	70% 	10% 		188 	163 	170 	H360L70C10
Opaline Pink 	360° 	70% 	15% 		198 	160 	171 	H360L70C15
Mother-Of-Pearl Pink 	360° 	80% 	5% 		209 	196 	198 	H360L80C05
Venetian Pink 	360° 	80% 	10% 		217 	191 	197 	H360L80C10
Soap Pink 	360° 	80% 	15% 		229 	191 	202 	H360L80C15
Theatre Powder Rose 	360° 	85% 	5% 		226 	212 	212 	H360L85C05
Lotus Pink 	360° 	85% 	10% 		234 	208 	214 	H360L85C10
Ice Pink 	360° 	90% 	5% 		241 	225 	224 	H360L90C05
Cake Frosting 	360° 	90% 	10% 		249 	223 	229 	H360L90C10
Arrowhead White 	360° 	93% 	5% 		249 	234 	235 	H360L93C05
